ID,RADIO_ID,RADIO_NAME,RADIO_GENRE,RADIO_MARKET,RADIO_CITY,RADIO_CC,VALID,TRACK_NAME,ISRC,ALBUM_NAME,ARTIST_NAME,SPOTIFY_PLAYLIST_COUNT,CM_ALBUM_ID,GENRES,CM_ARTIST,ARTIST_CODE,SPOTIFY_ARTIST_IDS,SPOTIFY_RELATED_ARTISTS_IDS,ARTIST_GENRE
6669504,126017,MDR THÜRINGEN Erfurt,,,Halle-Leipzig,DE,TRUE,Beasley Street,GBBBM8000015,"Snap, Crackle & Bop (Expanded Edition)",John Cooper Clarke,637,"[
  11878702,
  11132786,
  260440,
  857146,
  394246,
  862185,
  5145966,
  1408793,
  1454624
]","[
  ""Alternative"",
  ""Rock"",
  ""Pop""
]",20512,GB,"[
  ""0EOkMBYWbDnVqwfHA4zq32"",
  ""5k7EzBDQFfZ0AgpbZ6yiPd""
]","[
  ""25IRTisJjqI6JlkyCVMBsV"",
  ""5O0RrEgz4NLCPLrDZiPggz"",
  ""5PFSmueeFLrjYXqn3agenn"",
  ""1uJKSAvQROYPgm7qhZkqd3"",
  ""16VudBYGOd9sMpOtA0szfp"",
  ""4AIo9dEYhuS3AtwhhKgA0M"",
  ""6AtjcomJ1mUSPsTAGVIhJN"",
  ""6WoTvA9qinpHtSRJuldYh6"",
  ""4VuMnSnoTGrma3a79UhfMs"",
  ""5sMku8iI6FH3ypZTErz4kv"",
  ""4aUvbQAAA2SLQUH8ib96yn"",
  ""2u7xZP39dtED9EuRX9MUwu"",
  ""57YVY9QP1mhqc51WqHln0e"",
  ""6hBQq083tyW3yrF1gdVt4Q"",
  ""2vwI9jlKSgJbne3dlTzaLO"",
  ""2DxlS3lTLFIq70S7ap5H3y"",
  ""70MMkLXtue3Edj3RJhJkYp"",
  ""3AmWjMXXtBJOmNGpUFSOAl"",
  ""7cvpTbz1cBUwRjLrcgobwm"",
  ""2WRStKp4ihGVUzlzWfv1Qt"",
  ""6TR7TYiDiS5okigndyMIpK"",
  ""4tyCvqG48h4LdcbFfWBjR9"",
  ""6VeL8VhaMjHTPc5uovFl3h"",
  ""2i8ynmFv4qgRksyDlBgi6d"",
  ""0nbaBQTlGxUPLQ07N7onwv"",
  ""4MlLVFHiA4e7BU7vQ4r5Lh"",
  ""0RUEHcBiENFEqxgicqS2ig"",
  ""2vygNfdnPBXah21ZrqhxYk""
]","[
  ""Pop"",
  ""Rock"",
  ""Alternative""
]"
6671008,222013,VERA Hit Radio,,,Lanciano,IT,FALSE,Introducing the JSA,USNLR2201149,Black Adam (Original Motion Picture Soundtrack),Lorne Balfe,62,"[
  24290595
]","[
  ""Soundtracks""
]",206408,US,"[
  ""6dU7gPN2BhEPfO5QHLt7es""
]","[
  ""1BxqJ6pOCi8mkSjCbFYjpW"",
  ""692KvxElsJHIJQCS6Eoc32"",
  ""3m6alJyeKYSCZ8078ttfaH"",
  ""5SEW04tNMMrOz7UFQJA6vz"",
  ""0Xk15jHKly4c3AhPr5vjoA"",
  ""6kQtaqjxUVrOi5Z8hMmgUm"",
  ""6uhyakkTnWoxbEKn9pIc6V"",
  ""4XPIcwAIeDGi8lNDSbnGaT"",
  ""0E7PdEWOAW6t5k9qKSwQxF"",
  ""75fIuwXxhZ1atNzWLMrgF0"",
  ""7yAPsqNhqqsTGsuOSZJg0i"",
  ""3MhnTc9AODdRGMrtntEqIz"",
  ""109FvbnDVNag1UcJDVpFlr"",
  ""2xOp0rCDPAmYqnL2UFbaDY"",
  ""5Il8YjuVAWkWNH2xgjFMpF"",
  ""1cqB0cMBR5OooKEEhRbWpl"",
  ""3sw7CBftCnflJN8HQiUNmK"",
  ""2vuXYcTqreOLLnlKtMV5UG"",
  ""7Cf73Z3RZQTH4V69GSDxnv"",
  ""2M4eNCvV3CJUswavkhAQg2""
]","[
  ""Soundtracks""
]"
202552,240980,ORF Ö2 Radio Salzburg,,,Salzburg,AT,TRUE,Tak daleko,CZH442100017,Tak daleko,Alex Choupenitch,13,"[
  7462460
]","[
  ""Hip-Hop/Rap""
]",1744143,CZ,"[
  ""3ikojR6HBLh89ykZ5kL9Hd""
]","[
  ""3n5JZ8h7BN3BiCzKZVF30i"",
  ""1u8P9isPGHQEgA3q3EN9x0"",
  ""0eSoKJDF0VUQLhxNsdKyeC"",
  ""1yejh4BaQPv2FaK80Tv19o"",
  ""6pNpb0Hcy98NRr1e8Vhxss"",
  ""2qgmE0kzhXWaKAm2P8rjqX"",
  ""3JhPLPp3W9qf7Drp10nx6u"",
  ""5FGpF878Fa50wFrDYPkQV2"",
  ""0j3cQ04Ny0dmBCSdAQH1n9"",
  ""6sSbjbxEjCyPSbdxekz6Cs"",
  ""4o8pPLk6wwgYbqalY24hQu"",
  ""5a0WZn8TEDvsAh9r1TiOE1"",
  ""56V3a2ChvIwJBkZUX41hCR"",
  ""39OL7XofJjgzDzCSP3AdhB"",
  ""4D9oKPuL685U00Wb9zcMNo"",
  ""0ZzVyuKOsz1YLpAujWhDWf"",
  ""5TSjeYa1XO0i6b4FVKZYYz"",
  ""3PygkQzNjDdTEm5oOXXLRS"",
  ""1OPKyDIfV8KG5aLoqJKU9v"",
  ""4vYEsUzfhvbi5XJS7Ox9pg""
]","[
  ""Hip-Hop/Rap"",
  ""Pop""
]"
202679,218160,WUBT The Beat 101.1 FM,Top 40/Urban,Nashville,Russellville,US,TRUE,Up the Khyber,GBN9Y1100022,More,Pink Floyd,638,"[
  13132496,
  312381,
  1749315,
  1040827
]","[
  ""Rock"",
  ""Psychedelic""
]",71,GB,"[
  ""0k17h0D3J5VfsdmQ1iZtE9""
]","[
  ""36QJpDe2go2KgaRleHCDTp"",
  ""2FcC4sDMXme2ziI7tGKMK8"",
  ""6w6z8m4WXX7Tub4Rb6Lu7R"",
  ""3JsMj0DEzyWc0VDlHuy9Bx"",
  ""7AC976RDJzL2asmZuz7qil"",
  ""568ZhdwyaiCyOGJRtNYhWf"",
  ""22WZ7M8sxp5THdruNY3gXt"",
  ""7M1FPw29m5FbicYzS2xdpi"",
  ""6PAt558ZEZl0DmdXlnjMgD"",
  ""776Uo845nYHJpNaStv1Ds4"",
  ""5NGO30tJxFlKixkPSgXcFE"",
  ""5M52tdBnJaKSvOpJGz8mfZ"",
  ""67ea9eGLXYMsO2eYQRui3w"",
  ""4NgfOZCL9Ml67xzM0xzIvC"",
  ""22bE4uQ6baNwSHPVcDxLCe"",
  ""3CkvROUTQ6nRi9yQOcsB50"",
  ""40DqL6Tv84cKT2pH2NMs9r"",
  ""0oSGxfWSnnOXhD2fKuz2Gy"",
  ""0WwSkZ7LtFUFjGjMZBMt6T"",
  ""74oJ4qxwOZvX6oSsu1DGnw""
]","[
  ""Rock""
]"
7802695,190579,WTOK HOT 102,,,San Juan,US,TRUE,Les Troyens / Act 3: Prélude - Les Troyens à Carthage,NLA506900185,Ultimate Berlioz,"Hector Berlioz, Sir Colin Davis, London Symphony Orchestra",11,"[
  4183903,
  3902379,
  5317145,
  3898026
]","[
  ""Classical""
]",36225,DE,"[
  ""0TrG2LSot4KhaXqdf5K2zE""
]","[
  ""3EQvBmWlfyaRLGDuVfKmve"",
  ""13F9LNBUeRx3FYLr96Bge1"",
  ""7LeEa79J3ePCT5pXKQ7Mkv"",
  ""5X3hmAle6klG0VvstAnvyD"",
  ""4nsMLwMcViXAqwTLJ71y8i"",
  ""3sjupE75AphhTX12fgkQv6"",
  ""3naY4Tq98GRh9K8xOsINyv"",
  ""1p4YAX8Nh6LiW3uPd49oAR"",
  ""2LxnoYPOe0FCLC82R3xgO2"",
  ""2RKnompMfdeZsyis6Gs4ce"",
  ""6XVxGOzn7c2rLi1GpXxm5v"",
  ""3FEd0qHPFOgcpfw7bCXB4x"",
  ""2ljDHW0zt90SrHDwjVIGXs"",
  ""2J7jiJ5cdLieortTaN6yMT"",
  ""5fL4LVKRLKkyN1Xalpt0xx"",
  ""2CFaOiHKik5FgNGzZJ08sx"",
  ""5r6BbRI2QTDC9dv4rkSgCP"",
  ""0Ku5VBNL7cfGXRhp2BxXEQ"",
  ""0zTyIQF8geFUI5op5Ocimg"",
  ""1Q9HCWdqbiui9pOsDtYkXW""
]","[
  ""Classical"",
  ""Orchestral"",
  ""Devotional & Spiritual""
]"
7802695,190579,WTOK HOT 102,,,San Juan,US,TRUE,Les Troyens / Act 3: Prélude - Les Troyens à Carthage,NLA506900185,Ultimate Berlioz,"Hector Berlioz, Sir Colin Davis, London Symphony Orchestra",11,"[
  4183903,
  3902379,
  5317145,
  3898026
]","[
  ""Classical""
]",799,GB,"[
  ""0ynDzNASF3xZ0BLuC9Y836"",
  ""3FtOn2Q2ENpwkCJYuj3S7L"",
  ""7LKCqFlzq4qPkDVCcOlr6B"",
  ""5FH6D5wxRiqFv8Uw20QhNA"",
  ""7u6ZHjy4UtOgTN21suALmh"",
  ""1tDJ4egAOgibijS0FbHdv7"",
  ""0J1mVlbujMjHSrRhYuEdfe"",
  ""5f0WwtHC5D7cOcC1FBCljH"",
  ""49b7ihPZdC4zQw78MTzdyA"",
  ""0trzswsDE6HAQW6nOV3sSG"",
  ""5yxyJsFanEAuwSM5kOuZKc"",
  ""3D6WwpcYBNgklHZgPRo7qj"",
  ""0rz4lERV4UHncQFVBMmO5m""
]","[
  ""428GNN7qZnTsMaK3SfPo6D"",
  ""003f4bk13c6Q3gAUXv7dGJ"",
  ""6yeL5iw4hXNZtd8T7FOoFU"",
  ""35NnUEPKGspM23lTZvK3cb"",
  ""3gacryguGmpmCvgPGt2CBI"",
  ""6tdexW8bZTG8NgOFUCYQn1"",
  ""2LmyJyCF5V1eQyvHgJNbTn"",
  ""6TD08jYeuN128P2MZTbc8E"",
  ""4AcXapei4U7xnWecv9AEBd"",
  ""23BiSNXm5UaRFuusoWisYO"",
  ""4GQwgdcDQwqtcHICjUNndp"",
  ""3Vfvyx6OouTxYU3emXonW7"",
  ""0K23lQ2hSQAlxSEeZ05bjI"",
  ""3PfJE6ebCbCHeuqO4BfNeA"",
  ""5KeUHRKEYWc5cFO5V032sb"",
  ""2HqNckz4bPVT37fWkhugTZ"",
  ""2LxnoYPOe0FCLC82R3xgO2"",
  ""6I6fmQU7HGrUsCm4B5Nlk3"",
  ""0SlNRZ8zBLAgyB1lsoYxAa"",
  ""09KZU0NsS7jRa5p0SflmGY"",
  ""1qHStDLIc8uV7hvTG6FGRJ"",
  ""4znpeZQkiPbcXtHlRbfTqF"",
  ""7y3ULlnKKpeZ4JOKMAJQzK"",
  ""6uRJnvQ3f8whVnmeoecv5Z"",
  ""77CaCn32H4mOMQA7UElzfF"",
  ""6HclTVD03WSY6GUpN16BkP"",
  ""6NUhQz7eAEsZvjEHTKHux9"",
  ""0TrG2LSot4KhaXqdf5K2zE"",
  ""2tfWguHr2nj4e8KXLKciVq"",
  ""5zCaQxjl110XTrm4LQ1CxY""
]","[
  ""Classical"",
  ""Soundtracks"",
  ""Opera""
]"
7802695,190579,WTOK HOT 102,,,San Juan,US,TRUE,Les Troyens / Act 3: Prélude - Les Troyens à Carthage,NLA506900185,Ultimate Berlioz,"Hector Berlioz, Sir Colin Davis, London Symphony Orchestra",11,"[
  4183903,
  3902379,
  5317145,
  3898026
]","[
  ""Classical""
]",70320,FR,"[
  ""11T8SOX82xraocZzUXzkvM""
]","[
  ""2D7RkvtKKb6E5UmbjQM1Jd"",
  ""2kXJ68O899XvWOBdpzlXgs"",
  ""7jzR5qj8vFnSu5JHaXgFEr"",
  ""2jCGEMSZXMSOImpD8sqo56"",
  ""0roWUeP7Ac4yK4VN6L2gF4"",
  ""1p6wR69pnH9LBWZvwliuz2"",
  ""284mnx33IWcymQEpMxyfHl"",
  ""2bM3j1JQWBkmzuoZKu4zj2"",
  ""1C3sffOOvQNUwg4YIsvKqy"",
  ""25Eab1kIY1gh0Yo1oV04G4"",
  ""430byzy0c5bPn5opiu0SRd"",
  ""42Vmza0WYHdhsgxFmf9Tui"",
  ""4kHtgiRnpmFIV5Tm4BIs8l"",
  ""4OihBPCQzR4GfbzqOY69Xm"",
  ""34MYamymtmnsmpwbqydd7I"",
  ""1AoIc5YFH0aSFc4mKqBEeB"",
  ""6AphpMkKDU4I3Z6XaGu1UV"",
  ""3KpcdlqCaWWruPfmM2rWy1"",
  ""6pAwHPeExeUbMd5w7Iny6D"",
  ""0521x50ZcNqqT1fKMJg5c5""
]","[
  ""Classical""
]"
991419,190479,Wzmx,Top 40/Urban,Hartford,Hartford,US,TRUE,Más Allá De Tu Ventana,AUHS02013640,Todos Mis Mejores Amigos,"Hillsong en Español, Hillsong Young & Free",1143,"[
  7438891,
  7322362,
  6753838,
  6753837,
  12485059,
  12483046,
  7318441
]","[
  ""Christian""
]",210670,AU,"[
  ""7m4gF38CPATtHrk5HS42WZ""
]","[
  ""0Onvkz1Nbs4wHXXUwOIGk8"",
  ""0wCMw81dQdNPMRB4zadq5g"",
  ""74cb3MG0x0BOnYNW1uXYnM"",
  ""0qZ8aSF0iMCQI99AAXikF8"",
  ""26T4yOaOoFJvUvxR87Y9HO"",
  ""2gXmjQIxCO8lMnSncluZaU"",
  ""5A0SFJQSdSjFHGcndiGT1s"",
  ""4hAridhpYF50cbO6o7jB3b"",
  ""4leTWyczsXYGlzUh8sFGSz"",
  ""3lTIrl4h1Vov8fDaNqXUof"",
  ""2b6REyd5UBBp4ZPDhZ2TNB"",
  ""7bvAtcPT3evvSeHDyu2zBC"",
  ""2akNRvGNB400IDDUMr1PHW"",
  ""6egyCFgiJ1j941PaxKoWJD"",
  ""5XlSS9O4eHRiJ0hKzbaFQ2"",
  ""3YCKuqpv9nCsIhJ2v8SMix"",
  ""6j1fmLreVuAay7k6Gudfa2"",
  ""3SgHzT552wy2W8pNLaLk24"",
  ""6N6Sk9XOoHsadAGYR44C2o"",
  ""6piIAIurGAryW5h1rqQC16""
]","[
  ""Christian"",
  ""Gospel""
]"
991419,190479,Wzmx,Top 40/Urban,Hartford,Hartford,US,TRUE,Más Allá De Tu Ventana,AUHS02013640,Todos Mis Mejores Amigos,"Hillsong en Español, Hillsong Young & Free",1143,"[
  7438891,
  7322362,
  6753838,
  6753837,
  12485059,
  12483046,
  7318441
]","[
  ""Christian""
]",275333,US,"[
  ""3phVKYqeq84Ai91CHTQfNq""
]","[
  ""474ajACVnzDvuItIDa85Ym"",
  ""4UGA0TDpRVVt2SCz8FZOMm"",
  ""7xJZNfI5Yks87tn3ebHy9h"",
  ""2gaFnEQydJdWNkT17NLZm3"",
  ""4okcJqKIn8TGpUDaDLDlRl"",
  ""6UhhJKLSxxAPmFQ6j8wY1c"",
  ""6qValgleME8pv861DLzupQ"",
  ""6P1AgVQCZ5tlKMroVruWlz"",
  ""2miffAnnUvKSyB9ykA2su9"",
  ""7cLoxFihGCVL3s1K3xHK4I"",
  ""5NvKO965JkIJanRuKQPVN6"",
  ""0cEa9u1e3cDLXCZxxiuEmi"",
  ""5pyTY6jmdDNfKmmlo92Vfd"",
  ""2TkDdk47FGnvxcjQGDdPd0"",
  ""4vEpUOtKWtpotWkuv0Vlx4"",
  ""4wSfiTrdcKdVZ7L7wNSaE3"",
  ""39m45GawtjXnazyVoEGkfb"",
  ""1gofTzaOSte0KzDoubTJhS"",
  ""1w76rpst0I6hGUgCR2B33C"",
  ""2yp6zqk49KOKKrOSSsUb75""
]","[
  ""Christian"",
  ""Latin""
]"
6934312,235321,Antena Zagreb,,,Zagreb,HR,TRUE,Saturdays Are the Greatest,IEPLS1800004,Turning Skies,Cormac Kenevey,1,"[
  6358597
]","[
  ""Easy Listening"",
  ""Jazz""
]",688469,DE,"[
  ""2vLqXLsIZ0x6xOmunDbN7L""
]","[
  ""3K0BfjMh2dS8WITuiMuGGW"",
  ""1VEzN9lxvG6KPR3QQGsebR"",
  ""06nevPmNVfWUXyZkccahL8"",
  ""7nXyULtoL8k7wP9l6kg8Ef"",
  ""4doI7TR51c6DTaveTwpIkg""
]","[
  ""Jazz"",
  ""Easy Listening""
]"
6961017,233220,Orbital FM,,,Lisbon,PT,TRUE,Donde quedo solo yo,ITR001400190,20 Grandes Exitos (Latin America),Laura Pausini,335,"[
  1428613,
  297295,
  1929500,
  13039516,
  382486,
  1559034,
  193353
]","[
  ""Latin Pop"",
  ""Latin""
]",187258,ES,"[
  ""2tY2GFdhH0Wa2VBvsxew5X""
]","[
  ""2gRP1Ezbtj3qrERnd0XasU"",
  ""5YekZn3GGnPIURNA6RG124"",
  ""3smfreCkyJt7bShaTYpG77"",
  ""62x8NZZ2E8iLiCTNM7zWvK"",
  ""0LALueHEQunQ2d61fXGeZh"",
  ""5gOJTI4TusSENizxhcG7jB"",
  ""0caLxEeeNrpE0noxdInoGe"",
  ""7xeM7V59cA1X8GKyKKQV87"",
  ""5enSNzCwMx61gCMv9jaV4Q"",
  ""0Wnd6L0qEnk8jiCIHrWXaC"",
  ""32x1uogH2zajP85pzZAtuE"",
  ""1GfaAWKfZE9hrYS8IqkWKB"",
  ""2uEjXyVi0SA1HPpj3zquXh"",
  ""4U7lXyKdSf1JbM1aXvsodC"",
  ""4dqi10p8S91S2ChvcWsi1L"",
  ""0r8toju2ecKaVtItkzAnNi"",
  ""4LbuSjHhhAddvN44qXpRJo"",
  ""3JkgQ8Jjwt2mkeOsg5yhqh"",
  ""7FZj349hdLfD6qzXkJLuAh"",
  ""6GRC8segVAr34gm6pjfSoQ""
]","[
  ""Latin Pop"",
  ""Latin""
]"
6961017,233220,Orbital FM,,,Lisbon,PT,TRUE,Donde quedo solo yo,ITR001400190,20 Grandes Exitos (Latin America),Laura Pausini,335,"[
  1428613,
  297295,
  1929500,
  13039516,
  382486,
  1559034,
  193353
]","[
  ""Latin Pop"",
  ""Latin""
]",171666,IT,"[
  ""2e4nwiX8ZCU09LGLOpeqTH""
]","[
  ""0Qd65xBSFzdm3zCEu2ThQF"",
  ""0gzwXezN4IUHAwLufA6YcX"",
  ""3xGlLcG9CUrs5MvFkSLOS5"",
  ""2ARH58Hit3yC6ziGdhma23"",
  ""0H1InhXaXQPL1aj0mvHemU"",
  ""5zBAb4P2NoTps0shbgZvgj"",
  ""11TplWqOPQBTmg2eiSLt1m"",
  ""0h0p7RkMjCUMdcf0nXmHjX"",
  ""0dwEXtB6gceh7EO7tCsxhD"",
  ""62C5P1caRIK12ndTkzNJjA"",
  ""5VxhGHbcuvqTLRUWzBUN8L"",
  ""0gm1lHoOXAdy5OB4AwFYRr"",
  ""3TAYxk5QBcHunmb0qkeTn2"",
  ""3ALm6zJLaJMWV0r89kuYtu"",
  ""2pjb5ffSoVTr5lRYQXlnPu"",
  ""5mXMQJHLLfym1KyNcDrhoZ"",
  ""0Ob8qRZ9R1jhibRue9ap1H"",
  ""25x6MD0spNNS7z93Sat30K"",
  ""3rlKqNmhaP9UiC0wFQyFS3"",
  ""61J0BktHv7PuP3tjTPYXSX""
]","[
  ""Latin Pop"",
  ""Latin""
]"
992522,198890,KDKS Hot Jams 102.1 FM,,,Shreveport,US,TRUE,To Live And Die In L.A.,USGF18500402,Everybody Wang Chung Tonight... Wang Chung's Greatest Hits,Wang Chung,1319,"[
  3099118,
  6789565,
  397944,
  3302036,
  3064302
]","[
  ""Dance"",
  ""Soundtracks"",
  ""Alternative""
]",213403,GB,"[
  ""6Zh3xrWlA0SA9Fsfj9AVwm""
]","[
  ""6loBF9iQdE11WSX29fNKqY"",
  ""6eQHjJJa52LUGjBKP5UPos"",
  ""53RkHTcl0SJZjpzqogkBf4"",
  ""2Uz58cSxlJgefDaSikxYQ7"",
  ""0uAjBatvB4ubpd4kCfjmNt"",
  ""5jVeqi3PNaTOajfvBa4uFn"",
  ""0smy8yDrRoI4CnhpOuthg0"",
  ""34PLzyi7CdXUekiLHYyqXq"",
  ""2aS6jYh7ysTL1ZUsHneNgM"",
  ""1EemADz12kjlGwkpY4EINv"",
  ""7Bah8E0kCETqEpAHI6CPzQ"",
  ""53RaPTbZOx2mBoZD6LLWIv"",
  ""3C6chBmZ9wzisBhoh8G2nK"",
  ""3daM7asS0gCFvyLemNx2EE"",
  ""2mG8HHQ9S9kcbjcrb5N1FE"",
  ""6scOultrkXrQsClcbGKM7e"",
  ""0f3kLT4wvi2mFHlHJgV8Hl"",
  ""5CT7RBitS0e0u78T8tRBWQ"",
  ""1L0y9srZMyh9XUnYGv37IP"",
  ""3QP0XPDwbvGivqDAaJ5f5G""
]","[
  ""Pop"",
  ""Rock"",
  ""Dance""
]"
216032,160247,Mega Hits,,,Lisboa,PT,TRUE,I Had a Dream,USA6P0401311,Native Sons,The Long Ryders,15,"[
  1605420,
  414305
]","[
  ""Country"",
  ""Rock""
]",138004,US,"[
  ""26mSNyxjAsV5HSb7vAHu1W""
]","[
  ""5JFS60r6NwiQfX8Ue29JHL"",
  ""0r9hdYsiUSE4AcOSYhCksK"",
  ""6FCehEyXrmXqtjsmzFyZnf"",
  ""2OFpmma3V9yxT5XXgytGns"",
  ""1InKQ2UHt93fQaVh1NTV0P"",
  ""3UJInulwu7s3B8QqjBj1XT"",
  ""1BZzsIaJrwVhoY4oNnAGjr"",
  ""6mvFRE3xP0zlD7UslNKjfI"",
  ""3WNuXg2cfUF1m2ol7bh5ff"",
  ""3iayA3QkB3jfkUgcXqsL7C"",
  ""7IAUfrEYLQyg1zCfp2X5QR"",
  ""3xdNAxLFMZONXhc8pP6IxZ"",
  ""1l0eT7EY5r7U1gMVm2SyoS"",
  ""4CvAzkeYfFG9DbZ4rCRzih"",
  ""5I2TgxUl2Ovnb65E33evR2"",
  ""46VyUpfU6n2uTJa99fjWxu"",
  ""6L8dA0LQfS79DTk0o5PKad"",
  ""4azO6BF313cGEkFlGLtFWI"",
  ""66JcJ2bg4TKlGk2PPqlhgM"",
  ""1e9cOgMYTLJ0KFOjmTx13F""
]","[
  ""Rock"",
  ""Country"",
  ""Alternative""
]"
216219,195637,bigFM Balkan,Contemporary hit radio,,Stuttgart,DE,TRUE,You Talk About Love,USUM71518357,Sue Records' Greatest Hits,Barbara George,40,"[
  1180618,
  3047766,
  3849173
]","[
  ""R&B/Soul""
]",473507,US,"[
  ""6uJZLuhxKK0kNUcoGNIy9k""
]","[
  ""1OZW3cQ878iFY7ncvngvSa"",
  ""6OlCESvM7vIkFZ6mv6iitB"",
  ""3ybBNyjii40yY104IZkcly"",
  ""1MRFkxDxTMqNTZJSWgW7VL"",
  ""1ktvF9yU9iWgY0aGlKfTS4"",
  ""0nDEW2hmRliyOfxJwO2CL9"",
  ""7kowgNVIlvDxx9Uhvcft5Y"",
  ""16w2zedVfGOHZpRnXhJCjW"",
  ""7e5v9t1Ld1T9cQMBiRY3K6"",
  ""4mDEpwlcBham5q1dmykSG0"",
  ""0LeecN3yVUDsHFFzrTLp5v"",
  ""3ahRanZQnsZmAVMNqRsimM"",
  ""4tPAbp9qF8nR9becfJGQCZ"",
  ""3mCIMoeTyKjHlgNv7wFZYI"",
  ""6TLwl6BCLZ5D1jwn4l2KGh"",
  ""7JSIM5U7TZym5M3Q1AFG80"",
  ""3KtW4xANJkgfEnFgMxaj8h"",
  ""29afta7TiMlvY1fkgaFJcH"",
  ""0qH7JjrjtYbvone01gPzVd"",
  ""4I0kvGngwrJFy1ngs6fzqZ""
]","[
  ""R&B/Soul"",
  ""Pop"",
  ""Rock""
]"
216944,247547,Outlaw Country,,,Washington,US,TRUE,Sing Your Blues Away,USB4U0850954,Old Time Gospel Piano,Stan Whitmire,21,"[
  3251585
]","[
  ""Gospel"",
  ""Christian""
]",289183,US,"[
  ""3Be0FxZRoCJ8UPrkwe6Xuw""
]","[
  ""1CXJCTEydreEd8lJwTpgnN"",
  ""61iLE8UCtC0CquRuILASQm"",
  ""5EHmaoLe0b943I4kHTBytF"",
  ""2PoKRJXMSWm1RG8KRKMrtJ"",
  ""6FsXOVxLro1VeFa5c6jK1y"",
  ""0srXUI7SksqqI1YZSBHC0O"",
  ""0oaWSYd3zIwwEVPpTJ11OY"",
  ""3kLqL9GYCeib8GKL0AMn4p"",
  ""2hfcG7JOmq4zs2rkrM5L7u"",
  ""65xmTocV0bmu2WNIDWO9D8"",
  ""3V1CgXZe3cFkJ9VDSeFKkl"",
  ""3HP2kMzqYAKYhTlJofA3zO"",
  ""1svnNTGU5TClzw5tKnuvfT"",
  ""0oA8UUNNUP3zWCUkZVin0G"",
  ""43Ybg5x9TrGovf70jSMzah"",
  ""5BYt3qx7nmtcTSBNE9yjOB"",
  ""1Eouxp32e6g0kgvuG5YNBO"",
  ""1USwCdeivh38nWccSIIwBT"",
  ""4kzKZExmgB0xijgF6blONc"",
  ""1uig4p9qSQpIxEa3Uap7oE""
]","[
  ""Christian"",
  ""New Age"",
  ""Instrumental""
]"
547785,223693,Радио Fresh! 100.3 FM,Electronic music,,Sofia,BG,TRUE,Perm,DEQ121215187,Unlimited Buffet,"Lawrence Arabia, Fabulous/Arabia",8,"[
  842504
]","[
  ""R&B/Soul""
]",669511,ES,"[
  ""7HCS2cJVsE4t6DMI4dKT7l""
]","[
  ""4YHtIE7FI8ITfekzzN5Jpl"",
  ""4tNxq9NGKTKaX8OkZBLgf0"",
  ""5mFKYdmiYwNJTDtSzgFyQx"",
  ""5stljM20kB9KaZCigRTktz"",
  ""5mMkUZv8uUrlH0SHX89BeS""
]","[
  ""R&B/Soul"",
  ""Pop"",
  ""Alternative""
]"
547785,223693,Радио Fresh! 100.3 FM,Electronic music,,Sofia,BG,TRUE,Perm,DEQ121215187,Unlimited Buffet,"Lawrence Arabia, Fabulous/Arabia",8,"[
  842504
]","[
  ""R&B/Soul""
]",669510,,"[
  ""5stljM20kB9KaZCigRTktz""
]","[
  ""7bN5QYeaWCj17k8dA6TIqx"",
  ""2B9FE4FTPCJ7W8DrF5wkve"",
  ""7HCS2cJVsE4t6DMI4dKT7l"",
  ""5ZaNZiq6TIR8G0y544qlyy"",
  ""2DctCFD8X80VeY7WLC86PS"",
  ""2RmoX9xrSH20eaQEgCpBRX""
]","[
  ""R&B/Soul"",
  ""Pop"",
  ""Rock""
]"
